,Datetime,Text,Username,Lokasi
341,2023-03-02 06:24:37+00:00,"@humasjabar @ridwankamil @ESDMJabar mending ganti ngaran akunna jadi ""marketing pemprov jabar""",raistri_,
342,2023-03-02 06:24:30+00:00,"Apa? Pakai transportasi publik banyak untungnya? Mau tau dong apa aja sih keuntungannya? Cek bersama dalam grafis yang gw ambil dari google 🤩

@ridwankamil @ESDMJabar https://t.co/VCrM3belGX",adamghifarif,Arrakis
343,2023-03-02 06:24:00+00:00,"Elektabilitas meningkat, @ridwankami Fokus untuk dukung @airlangga_hrt

#golkar #kabargolkar #golkarindonesia #indonesiagolkar #golkarsolid #golkarmenang #2024golkarmenang #airlanggahartarto #ridwankamil #KPKKenaPrank https://t.co/c1yB89Nupb",kabargolkarnews,DKI Jakarta
344,2023-03-02 06:23:19+00:00,@humasjabar @ridwankamil @ESDMJabar Kalau tetep macet sama aja boong,patrickadolft,
345,2023-03-02 06:23:18+00:00,@rohmadhidayat82 @DivHumas_Polri @ListyoSigitP @ridwankamil Kota wakanda,Irwan2yah1,"Kalimantan Timur, Indonesia"
346,2023-03-02 06:22:21+00:00,"Sekretaris Daerah Provinsi Jawa Barat @SWangsaatmaja menghadiri Strategic Transformation Meeting Reformasi Birokrasi di Grand Sunshine Resort and Convention Hotel, Kabupaten Bandung, Selasa (28/2/2023).

Selengkapnya di https://t.co/EmHeFTWhuA

@ridwankamil @PaUuRuzhanul https://t.co/lwjwkMCcpJ",jabarprovgoid,"Bandung,Indonesia"
347,2023-03-02 06:19:34+00:00,@humasjabar @ridwankamil @ESDMJabar https://t.co/W9oqbkaBqv,montaguy,"ï¿½T: -7.787625,110.354223"
348,2023-03-02 06:18:33+00:00,"@humasjabar @ridwankamil @ESDMJabar Jangan lupa bus sama tram nya, angkot udah ketinggalan jaman buat negara yang hampir 80 tahun merdeka. https://t.co/nS5skODdtm",FyreFestFood,"Reykjavik, Iceland"
349,2023-03-02 06:18:11+00:00,@txtdaribogor @txtdaritng Punten kang @ridwankamil,i_erye,bogor
350,2023-03-02 06:15:51+00:00,@txtdaribandung Gotham City semakin bringas gini :) @ridwankamil,svmmerdome,Earth-08
351,2023-03-02 06:14:53+00:00,"Aktivitas Pekerjaan DSB di Wilayah UPTD PJ2WP IV.

@bimautamajabar
@ridwankamil
#bmprjuara #Bima4 https://t.co/CYg8dbhoxC",bimasugar,Sumedang - Garut
352,2023-03-02 06:14:05+00:00,@humasjabar @ridwankamil @ESDMJabar Ayo bikin transportasi publik di seluruh kota di jawa barat kalo mau bebas macet. https://t.co/ZLik51stqE,FyreFestFood,"Reykjavik, Iceland"
353,2023-03-02 06:09:35+00:00,Terus semangat anakku AR Rafi Chrisnandi dalam raih prestasi untuk mengikuti Olimpiade Matamatika Tingkat SD Se Kota Binjai.. Belajar tekun nak agar dapat memberikan kontribusi untuk Indonesia dimasa yg akan datang.. Amin.. @jokowi @yuddychrisnandi @IndraJPiliang @ridwankamil https://t.co/Zv1AgzBA3q,leriadi,Binjai 
354,2023-03-02 06:09:17+00:00,"@txtdaribandung Mending jalannya dulu, jangan pake jalan cimencrang pak. Masa masjid tingkat provinsi tapi jalan tingkat lingkungan @ridwankamil , ga mungkin kan pak jalan cimencrang jadi jalan utamanya?",rezsq21,Indonesia
355,2023-03-02 06:06:06+00:00,"Pecinta wanita dg pecinta susu tampa gelas 2 hal berbeda pk @MprAldo . Kasus itu sdh terjadi dari jaman Nabi Adam as
Cc @Ayang_Utriza @jansen_jsp @xcintakiehlx @catwomanizer @LunaMaya26 @aurakasih87 @tirta_cipeng @mohmahfudmd @erickthohir @sandiuno @ridwankamil @ganjarpranowo",Hendrikorachman,
356,2023-03-02 06:04:55+00:00,@ridwanhr @ridwankamil pak wilayah mu sudah gak aman lagi,edfandie00,
357,2023-03-02 05:58:02+00:00,"Gubernur Jawa Barat @ridwankamil menjadi calon wakil presiden paling favorit dalam survei terbaru yang dilakukan akhir Februari 2023 ini

https://t.co/cwDjRBE4l2

Kenapa kok #KPKKenaPrank 🤭 https://t.co/lbSrDyDJqg",epicentrumnews_,
358,2023-03-02 05:57:20+00:00,@humasjabar @elkhoers_ID @ridwankamil @ESDMJabar Cringe,JSSDXX,亗
359,2023-03-02 05:56:47+00:00,@HeV_g2 @txtdaribandung @ridwankamil Dari masalah Masji Al-Jabbar ini saya bisa menilai bahwa RK .... silakan isi,danigaluh,"Bogor, Jawa Barat"
360,2023-03-02 05:55:37+00:00,@txtdaribandung Sugan teh pinter @ridwankamil,ydlardnac,United Kircon
361,2023-03-02 05:55:26+00:00,"@tghhrtt @humasjabar @ridwankamil @ESDMJabar Perkiraan saya dlm 25 th ke depan blm akan ada rencana MRT ke arah Jonggol krn mayoritas pemilik tanah di sepanjang jalan ke arah Jonggol sdh dimiliki developer2 yg orientasinya areanya kend pribadi..sy pernah 6 th tinggal di Perumahan Kahuripan Mas,Cileungsi.",edwinbazz,"Bandung, Indonesia"
362,2023-03-02 05:53:02+00:00,"@NangRasyid @pengarang_sajak @ridwankamil Setuju puuoll..
Lagian Masjid kan untuk sholat, bukan piknik dan bancaan.",WMardiarto,"Kota Probolinggo, Jawa Timur"
363,2023-03-02 05:51:49+00:00,"@txtdaribandung Kang @ridwankamil cing tong macem-macem lah lieur.... 

Kalau mau jadikan Al-Jabbar tempat wisata, ya berlakukan sistem manajemen tempat wisata (sampah, drainase, staff, akses jalan, dll) di sana. Bukan dipaksakan dgn sistem manajemen rumah ibadah. 

Beda pisan! Moal kabedag!",HeV_g2,Sin City
364,2023-03-02 05:49:59+00:00,@Irwan2yah1 @DivHumas_Polri @ListyoSigitP @ridwankamil Berarti termasuk kota tidak aman nih Kota!,rohmadhidayat82,Medan
365,2023-03-02 05:46:46+00:00,@ridwankamil #sugantehpinter,haloaput,
366,2023-03-02 05:43:42+00:00,@PolJokesID Tanya pak gub atuh @ridwankamil,kerrdrogba,Australia
367,2023-03-02 05:43:27+00:00,@humasjabar @ridwankamil @ESDMJabar gimana mau macet? ayo dibeli agar supayaa https://t.co/kyWrdVNb9P,isukmuntehujan,
368,2023-03-02 05:38:18+00:00,@humasjabar @ridwankamil @ESDMJabar Tapi angger jalan mah macet min da transportasi publik can bener jeung ka integrasi... 😅,bakanosan1,"DKI Jakarta, Indonesia"
369,2023-03-02 05:35:51+00:00,@edwinbazz @humasjabar @zenibayusukma @ridwankamil @ESDMJabar Ketebak ☺️,robbyiborrn,
370,2023-03-02 05:33:12+00:00,"@RESTABES_BDG @txtdaribandung @GedebagePolsek Pak kami mohon mereka tembk di tempt saja.
Tembak mati jangn tembak kaki.
Jangan ada lagi dalih masih dibawah umur.
Karna umur siapa yng tau.
Bandung lagi lagi bandung.
Geng ga ada jeranya karna hukumannya ringan.
Kang @ridwankamil 🙏🙇‍♂️🙇‍♂️",misuqie8,"Bandung, Jawa Barat"
371,2023-03-02 05:32:47+00:00,"@PRFMnews Niatnya bagus, yang layak Dan harus diperhatikan jabar selatan Cianjur jangan diabaikan dong @ridwankamil",infocisels,South Cianjur  - West Java ID
372,2023-03-02 05:30:52+00:00,@humasjabar @elkhoers_ID @ridwankamil @ESDMJabar https://t.co/VNEU79BRJp,longcatzz,Somewhere in Nowhere
373,2023-03-02 05:30:23+00:00,@RayyiyyaR_ @musrenban666 @humasjabar @ridwankamil @ESDMJabar Nya kumaha we style dunungan,Restarea83,Indonesia
374,2023-03-02 05:26:17+00:00,@wildancox @PRFMnews @ridwankamil Kalau kamu lebih suka mikirin akses daripada masjid buat ibadah dan hasilin jariyah ya silakan saja.,kafibadarie,"Bandung, Jawa Barat, Indonesia"
375,2023-03-02 05:20:20+00:00,@AndyHuskyyy @humasjabar @ridwankamil @ESDMJabar https://t.co/84sOCO4R11,Michael90350541,
376,2023-03-02 05:19:40+00:00,@humasjabar @ridwankamil @ESDMJabar Motor jelek,panglimaindomie,Jkt48
377,2023-03-02 05:18:11+00:00,@humasjabar @ridwankamil @ESDMJabar Seharusnya kalian perbanyak transportasi umum bukan malah jadi sales motor listrik.,gunawandvd,Indonesia
378,2023-03-02 05:17:58+00:00,@rememberpersib @kangyanamulyana @ridwankamil Bandung aman keur Begal??,MassReko,
379,2023-03-02 05:14:32+00:00,@txtdaribandung Pak @ridwankamil  ini beneran di bandung kah??,retno43346366,Indonesia
380,2023-03-02 05:08:13+00:00,"Insya Allah di bulan Ramadhan semua menjadi tertib, bersih dan nyaman bagi jamaah yang akan beribadah.

Hatur Nuhun.

@ridwankamil

#jabarjuara #IndonesiaJuara",jabarprovgoid,"Bandung,Indonesia"
381,2023-03-02 05:08:08+00:00,"@humasjabar @ridwankamil @ESDMJabar Kocakkk lu min
Mending jualan cilok min,.jelas membangkitkan umkm
Btw dapet komisi brp klo laku motor listriknya?",hukumnewtondua,Republik Kalong
382,2023-03-02 05:07:28+00:00,@humasjabar @ridwankamil @ESDMJabar Teu heula,rizqooni,"Tebet, Indonesia"
383,2023-03-02 05:04:17+00:00,@HukumDan @ridwankamil @KapoldaJabar,Keliex,DKI-JAKARTA
384,2023-03-02 05:02:22+00:00,"jaga kebersihan Masjid Al-Jabbar saat sudah dibuka kembali nanti. Karena kebersihan itu sebagian dari Iman 😊🙏🏻

#RidwanKamil #RKJabarJuara #JabarJuara #IndonesiaJuara #MasjidAljabbar https://t.co/nFPt2saAUq",RK_JabarJuara,"Bandung, Jawa Barat"
385,2023-03-02 05:02:12+00:00,"Kang @ridwankamil memimpin rapat evaluasi sekaligus meninjau area Masjid Raya Al Jabbar pasca penutupan sementara. Masjid Al Jabbar ditutup sejak 27 Februari dan akan dibuka kembali 14 Maret 2023. Selain untuk persiapan Ramadan, Al Jabbar ditutup karena harus ada penyempurnaan - https://t.co/mizn8CqzF1",RK_JabarJuara,"Bandung, Jawa Barat"
386,2023-03-02 05:01:42+00:00,@humasjabar @elkhoers_ID @ridwankamil @ESDMJabar https://t.co/ZVlzLTL1F6,TxtDariSabut,Pandeglang
387,2023-03-02 04:58:57+00:00,@humasjabar @ridwankamil @ESDMJabar Kasih paket penjualan utk ASN dong,bang_ma,| Kupang |
388,2023-03-02 04:58:45+00:00,@humasjabar @ridwankamil @ESDMJabar Beak batre ku macet dijalan ai dipake di bandung mah,bayusto,
389,2023-03-02 04:58:05+00:00,@humasjabar @elkhoers_ID @ridwankamil @ESDMJabar Tetep aja kena macet https://t.co/OB8FOuD2rs,spidowagon,
390,2023-03-02 04:57:48+00:00,@Outstandjing @ridwankamil Nitip sendal bisi dibales,elimgo,Equator
391,2023-03-02 04:52:59+00:00,@badutts @ridwankamil,illlearngram,
392,2023-03-02 04:52:52+00:00,@Denok_Melania @PRFMnews @ridwankamil jawa barat kan cuman bandung kak 🙏,PrakosoGrego,"Bandung, Jawa Barat"
393,2023-03-02 04:51:26+00:00,@humasjabar @ridwankamil @ESDMJabar Humas pemda koq endorse mtr listrik swasta?,anakodok2009,"Jakarta Capital Region, Indone"
394,2023-03-02 04:48:59+00:00,"@PRFMnews Aksesna dulu paaa,, macett @ridwankamil
Tp kumaha bapa weh ketang kan bapa paling pinter.. nuhun",wildancox,indonesian
395,2023-03-02 04:48:38+00:00,@txtdaribandung @ridwankamil @RESTABES_BDG,CurlyDie,Bandung
396,2023-03-02 04:47:53+00:00,"@humasjabar @elkhoers_ID @ridwankamil @ESDMJabar Pns pns hasil nyogok ya gini, agak kureng",Badmilova,Jakarta
397,2023-03-02 04:46:23+00:00,@musrenban666 @humasjabar @ridwankamil @ESDMJabar Sebab si mimin sadar kalau reply ini tuh malah keliatan kek orang tolol untuk seukuran akun resmi pemerintah 🤣,RayyiyyaR_,Kota Tishri
398,2023-03-02 04:46:23+00:00,@humasjabar @ridwankamil @ESDMJabar ada pajak ga nih,RichaRd_LS_,
399,2023-03-02 04:46:18+00:00,@PRFMnews Mending rekonstruksi jalan perbatasan kab. Bogor - Tangsel 😭 Pak @ridwankamil,Denok_Melania,Polban 2013
400,2023-03-02 04:44:16+00:00,"""Terlihat kuda hitam capres alias capres alternatif terutama dari poros KIB ialah Ridwan Kamil,""ujar Ade saat konferensi pers di Cikini,Jakarta Pusat,(28/2/2023).
Elektabilitas @ridwankamil  juga terlihat di posisi pertama untuk kategori cawapres favorit.
https://t.co/0Pb22ay7Ot",YogiBaskoro0,"Cilacap, Jawa Tengah"
401,2023-03-02 04:44:02+00:00,"@PrakosoGrego @retypevolta @txtdaribogor @txtdaritng @ridwankamil Cape ngetag Pak gubernurnya, ga di TL sama jajarannya 🙏",Denok_Melania,Polban 2013
402,2023-03-02 04:42:57+00:00,@humasjabar @ridwankamil @ESDMJabar Punten titip🙏🏻 https://t.co/kKvws4bqxv,melawanipb,"Dramaga, Indonesia"
403,2023-03-02 04:42:35+00:00,@humasjabar @ridwankamil @ESDMJabar jabar sebelum dan sesudah warganya beralih ke motor listrik https://t.co/xrrv7yZoJq,t0nyzul,
404,2023-03-02 04:42:33+00:00,@humasjabar @ridwankamil @ESDMJabar Semakin jelas fokusnya bukan pada pembenahan transportasi publik,yvdivvp_,DKI Jakarta
405,2023-03-02 04:42:26+00:00,"@humasjabar @ridwankamil @ESDMJabar Benerin dulu sistem transportasi massal, bukan malah jadi sales motor listrik. Electric Vehicle tidak menyelesaikan masalah kemacetan.",syarif1945,Langley
406,2023-03-02 04:42:00+00:00,@humasjabar @ridwankamil @ESDMJabar Kalo batrenya jebol? Harga batre hampir setara harga motornya,PistonB75,planet namek
407,2023-03-02 04:40:45+00:00,@humasjabar @ridwankamil @ESDMJabar mana untungnya?,muhapradt,"Depok, Jawa Barat"
408,2023-03-02 04:40:00+00:00,@ssd0027 @humasjabar @ridwankamil @ESDMJabar jejak digital.,hydlafirm,Bandung
409,2023-03-02 04:37:52+00:00,@humasjabar @ridwankamil @ESDMJabar untungnya buat beli baterai baru,hydlafirm,Bandung
410,2023-03-02 04:37:15+00:00,@retypevolta @txtdaribogor @txtdaritng @ridwankamil terimakasih pak atas kepedulian terhadap masyarakat pinggiran 🙏,PrakosoGrego,"Bandung, Jawa Barat"
411,2023-03-02 04:36:35+00:00,Pak @ridwankamil ini diProvinsi Wakanda ya,Rico_1871,
412,2023-03-02 04:35:05+00:00,@PrakosoGrego @txtdaribogor @txtdaritng @ridwankamil Gubernur idaman maneh,retypevolta,
413,2023-03-02 04:33:43+00:00,@M45Broo Go @ridwankamil,wahyukencono,Jakarta
414,2023-03-02 04:33:09+00:00,@humasjabar @elkhoers_ID @ridwankamil @ESDMJabar so asik,PNJKSZ,In your dream
415,2023-03-02 04:30:38+00:00,@txtdaribogor @txtdaritng @ridwankamil 🙏🙏🙏,PrakosoGrego,"Bandung, Jawa Barat"
416,2023-03-02 04:29:21+00:00,Kenapa dihapus hey? Bukannya dibales dan diberikan klarifikasi di situ untuk jadi pembelajaran. Humas yg aneh. @humasjabar @ridwankamil #jabarjuara https://t.co/mfEdpu998V,pa_ibek,Buahbatu - Jatinangor - Erfurt
417,2023-03-02 04:28:53+00:00,"@ridwanhr @ridwankamil 
@mohmahfudmd 
@DivHumas_Polri 
@CCICPolri 
@Dennysiregar7 
@muannas_alaidid 
sadis",Yurio0679,
418,2023-03-02 04:26:21+00:00,@humasjabar @elkhoers_ID @ridwankamil @ESDMJabar pls stop akun-akun plat merah being cringe,terong_baladoo,
419,2023-03-02 04:24:26+00:00,@humasjabar @ridwankamil @ESDMJabar Émang pemprov euweuh kadaék atawa rarancang pikeun nyieun kandaraan umum masal?,dejdejana01,
420,2023-03-02 04:18:10+00:00,@robbyiborrn @humasjabar @zenibayusukma @ridwankamil @ESDMJabar Beneran dihapus..😂😂🤣🤣,edwinbazz,"Bandung, Indonesia"
421,2023-03-02 04:17:09+00:00,@humasjabar @ridwankamil @ESDMJabar Tapi listriknya masih pake batu bara,Avicenna__13,Indonesia
422,2023-03-02 04:17:01+00:00,@ny1nyun @jokowi @SBYudhoyono @AgusYudhoyono @aniesbaswedan @ganjarpranowo @ridwankamil @gibran_tweet @KSPgoid @berjayanews @DPR_RI @mprgoid @MPRnews @SetjenDPDRI @DPRD Menyedihkan,OmHardiman,"Sleman, Indonesia"
423,2023-03-02 04:14:43+00:00,"@humasjabar @ridwankamil @ESDMJabar naha teu nyarankeun pake transport public? 

oh nya poho da eweuh komo bandung 🤣",dimsum16rb,Indonesia
424,2023-03-02 04:13:55+00:00,"@humasjabar @ridwankamil @ESDMJabar juara juara 
noh bandung banyak sampah",lurahgoodie,
425,2023-03-02 04:13:19+00:00,"Last but not least! Ada Pak Sekda Provinsi Jawa Barat ikut menjadi Narasumber memberikan arahan kepada seluruh peserta yang hadir agar lebih kreatif dan inovatif dalam bekerja! Keren!

@ridwankamil
@SWangsaatmaja
#RidwanKamil
#JabarJuara
#perekonomianjabar https://t.co/HIAA8LRGmc",perekonomianjbr,Bandung
426,2023-03-02 04:13:02+00:00,"@humasjabar @ridwankamil @ESDMJabar SKIP, GABISA GANTI KNALPOT RACING",fuckhsya,stay away
427,2023-03-02 04:12:30+00:00,@evildance_ @Outstandjing @ridwankamil Masjid raya Depok hampir dibangunkan? Wkwkwkw. Tapi sama kader PKS,Dazzzzzaii,
428,2023-03-02 04:11:32+00:00,"@humasjabar @ridwankamil @ESDMJabar Ayo naik motor listrik
Jangan naik kendaraan umum
Naik motor listrik lebih keren
Bukan begitu?",ikromzzzzzt,Di hatimu
429,2023-03-02 04:11:15+00:00,"Ga cuma dengerin narasumber ajaaa, ada juga acara Kabaret yang ditampilkan oleh para Kepala Biro di Lingkup Sekretariat Daerah Provinsi Jawa Barat juga loh, petjah pisaan ieu mah!

@ridwankamil
#RidwanKamil
#JabarJuara
#perekonomianjabar https://t.co/mM6yx0JkzW",perekonomianjbr,Bandung
430,2023-03-02 04:11:13+00:00,@humasjabar @ridwankamil @ESDMJabar Masyarakat disuruh pake motor listrik torsi kecil. Sedangkan pejabatnya masih pake innova-fortuner plat merah kebut2an 🤣 kocak min,AndyHuskyyy,
431,2023-03-02 04:09:43+00:00,"BELUM MOVE ON DARI ACARA FORUM PERANGKAT DAERAH SEKRETARIAT DAERAH PROVINSI JAWA BARAT!

Seru banget acara kemarin, ada narasumber yang berkompeten yang membahas tentang bagaimana membuat renstra dan renja untuk tahun 2024-2026

@ridwankamil
#RidwanKamil
#JabarJuara https://t.co/NcnoWfzlGm",perekonomianjbr,Bandung
432,2023-03-02 04:09:32+00:00,"@humasjabar @ridwankamil @ESDMJabar Jalan kaki lebih sehat, banyak untungnya juga he",cecnatcecnut,Indonesia
433,2023-03-02 04:09:03+00:00,@abdrossid @gibran_tweet @ridwankamil Lu gk suka uang rakyat dipake bangun masjid?? ? Lu kafir??,nonammee33,"Bandung - West Java, Indonesia"
434,2023-03-02 04:07:10+00:00,"@humasjabar @ridwankamil @ESDMJabar oh sales 😌
pantesan aja transport di jabar kagak improve, Jabar Juara (macetnya)",guuluugl,
435,2023-03-02 04:05:39+00:00,"Jadi jelang Ramadan nanti Masjid Raya Al Jabbar akan lebih tertata setelah setelah dilakukan penutupan sementara dan melakukan sejumlah perbaikan,’’ ujar Ridwan Kamil kepada wartawan, Kamis, (2/3).

Editor : Yayan 
#jabarekspres #jelangramadhan #PKL #mesjid #Aljabar #ridwankamil",jabarekspres,"Jawa Barat, Indonesia"
436,2023-03-02 04:03:13+00:00,@zenibayusukma @Serenadhe @humasjabar @ridwankamil @ESDMJabar 😂,MakanMasak,Surabaya
437,2023-03-02 04:00:14+00:00,"@Mah5Utari Kalau benar laga @persib kembali di pakansari,pastinya manajemen persib bodoh banget.harusnya sisa laga kandang Persib  bisa di GBLA dan disaksikan bobotoh,biar makin aman dan tertib.
@teddy_tjahjono @budibram @ridwankamil @simamaung @erickthohir @v_frontline_pc",fikri_arif,Tangerang
438,2023-03-02 04:00:10+00:00,@MakanMasak @Serenadhe @humasjabar @ridwankamil @ESDMJabar https://t.co/rgxHRr9eCr,zenibayusukma,"Bandung, Jawa Barat"
439,2023-03-02 03:53:59+00:00,@humasjabar @ridwankamil @ESDMJabar https://t.co/0pkMdJF9DC,kemlonih,Fill Ardhi
440,2023-03-02 03:53:51+00:00,@humasjabar @elkhoers_ID @ridwankamil @ESDMJabar https://t.co/0pkMdJF9DC,kemlonih,Fill Ardhi
441,2023-03-02 03:50:05+00:00,@lppratama @humasjabar @ridwankamil @ESDMJabar Wkwkwwk 🤣,twkongko,"DKI Jakarta, Indonesia"
442,2023-03-02 03:49:11+00:00,@wijayafirman @txtdaribandung @ridwankamil mangga kasep,iqbaltiyanpra_,
443,2023-03-02 03:48:49+00:00,"@humasjabar @ridwankamil @ESDMJabar Nih klo mau promosiin, sama2 kendaraan listrik, kapasitasnya jauh lebih banyak dan yg terpenting gak bikin macet. 
Kaya, miskin, Tua, Muda semua bisa ngerasain. https://t.co/rtsMsXQuyf",twkongko,"DKI Jakarta, Indonesia"
444,2023-03-02 03:42:25+00:00,"@humasjabar @ridwankamil @ESDMJabar Tweet ini gk sekalian dihapus juga..
Sama malu2innya kayak tweet sebelumnya..

Dan nunjukin betapa cluelessnya pemprov jabar dgn kebutuhan masyarakatnya.",budak_ahensi,
445,2023-03-02 03:41:53+00:00,@humasjabar @elkhoers_ID @ridwankamil @ESDMJabar Henteu kabehanna bisa jadi lucu gara2 ngikutin Pak,van_dalemans,
446,2023-03-02 03:39:22+00:00,@humasjabar @ridwankamil @ESDMJabar tapi pakai motor listrik belum ramah untuk orang obesitas,pegawaidaerah,
447,2023-03-02 03:38:25+00:00,"Hah sebagus ini ada di Jonggol, Jawa Barat? Seriusan? 

Mau di spill lebih lanjut ga ni? Buat yg kepo yuk di rt, like, komen yak

@ridwankamil @disparbud_jabar @smilingwestjava @humas_jabar @SwjAmbassador 

#smillingwestjava #DijabarAja #visitwestjava #Jabarjuara #IndonesiaJuara https://t.co/DzDV0AqWmo",mainanuts,"Bekasi, Jawa Barat"
448,2023-03-02 03:38:23+00:00,"@txtdaribandung @ridwankamil gubernur gagal, gabisa ngasih keamanan dan kenyamanan bagi warganya. Gamau mention walikotanya, lebih gapeduli lagi",Nicoadic,"Surakarta, Jawa Tengah"
449,2023-03-02 03:34:29+00:00,"@humasjabar @ridwankamil @ESDMJabar Kendaraan listrik itu bukan solusi, Min",Reza6430,
450,2023-03-02 03:32:21+00:00,@Winnnnn36485893 @ridwankamil kacau di ganti koen mah,ANTARA_VIJ,
451,2023-03-02 03:28:29+00:00,@siabro @humasjabar @elkhoers_ID @ridwankamil @ESDMJabar Saingan jeung bobodoran Kang Ibing sugan,AvoidantCoyote,"Garut, Indonesia"
452,2023-03-02 03:27:25+00:00,@MakanMasak @humasjabar @zenibayusukma @ridwankamil @ESDMJabar Ga sempet di skrinsut 😌🤣,Serenadhe,diujung bunga pohon jati 
453,2023-03-02 03:24:53+00:00,"Ketua TP PKK Provinsi Jawa Barat Atalia Praratya Ridwan Kamil @ata_lia memonitor langsung imunisasi difteri pada anak di SDIT Miftahul Huda Garut, Rabu (1/3/2023).

@ridwankamil @PaUuRuzhanul @SWangsaatmaja @PemkabGarut 

Selengkapnya di https://t.co/EmHeFTWhuA

#jabarjuara https://t.co/m91sMldP0S",jabarprovgoid,"Bandung,Indonesia"
454,2023-03-02 03:24:33+00:00,@NATARA_49 @heintje_han @ridwankamil Pendatang yang tidak tahu diri!,__SudutPandang,DKI Jakarta 
455,2023-03-02 03:23:13+00:00,"@LOVE_AG4EVER @ATjendapati @gibran_tweet @ridwankamil Emang Al Jabbar ada kebocoran? Coba kasih datanya, jangan cuma asumsi aja, malah menjurus ke fitnah ini",Nabillahwatii,"Cilacap, Jawa Tengah"
456,2023-03-02 03:21:04+00:00,@gibran_tweet Kira2 sama al jabar 1triliun bagusan mn ya? Kalo yg solo murni bukan uang rakyat yg dipake beda sama yg @ridwankamil bikin itu kan duit rakyat,abdrossid,indonesia
457,2023-03-02 03:20:39+00:00,@ridwankamil @ESDMJabar https://t.co/7Jrmxwe8r0,humasjabar,Bandung
458,2023-03-02 03:17:27+00:00,@LOVE_AG4EVER Emang itu hasil karya Gibran?Bukannn sedangkan @ridwankamil hasil design beliau ( Gratis ) Dana 1T bukan hanya Masjid tapi ada Musem Rasulullah SAW sama Danau pengendali banjir Gedebage juga kalau mau dibandingin juga masalah jumlah jamaah lebih banyak Al-Jabbar 5 kali lipatnya,Dediy_orlando,"Cimahi Selatan, Indonesia"
459,2023-03-02 03:15:06+00:00,@Sputpoet @txtdaribandung @ridwankamil Naon sih?Jol ka Gubernur dek oge ka Walikota heula hey atau ka polisi,DaithaOK,"Garut, Indonesia"
460,2023-03-02 03:13:55+00:00,"@humasjabar @ridwankamil @ESDMJabar nya macet, jalan butut, lampu paroek,  banjir, loba begal, kadon dagang motor",LieHemlock,
461,2023-03-02 03:12:37+00:00,Mau sampe kapan? @kangyanamulyana @ridwankamil,willyirawan,"Bandung,west Java, Indonesia"
462,2023-03-02 03:12:29+00:00,@humasjabar @ridwankamil @ESDMJabar Min jelasin dong perbedaan kendaraan listrik dan bahan bakar dalam mengurangi kemacetan.,AerithSoni,"Antapani City, Bandung"
463,2023-03-02 03:09:36+00:00,@manggit_garis @humasjabar @ridwankamil @ESDMJabar Kalo jkt sulit lah ya ditiru tapi smg harusnya bisa tu dicontoh ((kalo mau)) wkwkwk,Mars_8888,"Kota Tangerang, Banten"
464,2023-03-02 03:07:33+00:00,@AvoidantCoyote @humasjabar @elkhoers_ID @ridwankamil @ESDMJabar #SuganTehNgabodor,siabro,
465,2023-03-02 03:06:12+00:00,@humasjabar @ridwankamil @ESDMJabar moon maap itu ga ada knalpot apakah lulus uji Emisi?,bptyo,
466,2023-03-02 03:05:44+00:00,@LOVE_AG4EVER Cc @ridwankamil,arries83,"Garut, Indonesia"
467,2023-03-02 03:04:27+00:00,"@humasjabar @ridwankamil @ESDMJabar Contoh:

1. Tidak bayar pajak kendaraan
2. Lebih sehat krn ada jalan kakinya
3. Gak capek nyetir sendiri
4. Gak kepanasan
5. Gak kehujanan
6. Ada AC
7. Tinggal duduk cantik
8. Berasa princess, disupirin
9. Biaya lebih murah krn 1 l bensin ngangkut puluhan org
10. Mengurangi macet",haloOCTA,Di segelas cokelat hangat 💕
468,2023-03-02 03:04:02+00:00,"@elwaa__ @manggit_garis @humasjabar @ridwankamil @ESDMJabar Bus mah jelek, butut.
Gub kami alumni luar negeri.
Pengennya ya cable car, mrt, lrt, trem.
Embung lah bus mah.",alharits19,
469,2023-03-02 03:03:54+00:00,@humasjabar @ridwankamil @ESDMJabar Hidihhhh,rizkyalmunir,
470,2023-03-02 03:03:22+00:00,@komeng @noeaingid @humasjabar @zenibayusukma @ridwankamil @ESDMJabar enya leungit,dumbq_,Indonesia
471,2023-03-02 03:02:08+00:00,"@humasjabar @ridwankamil @ESDMJabar Min, di Karawang yg Upah terbesar di Indonesia.
Jalannua jelek banget.
Ada yg miring parah, berlobang².
Katanya kota Industri? Akses jalan menuju kawasan aja kecil + rusak parah.
Benerin dong. 
Gimana sih",alharits19,
472,2023-03-02 03:02:01+00:00,"@txtdaribandung pak @ridwankamil gak usah sibuk politik pak, akhlak warga bapak di benerin  dulu, sadis begini.",Sputpoet,
473,2023-03-02 03:01:41+00:00,@humasjabar @ridwankamil @ESDMJabar Min share keuntungan pake kendaraan umum dong. Kayaknya lebih banyak dan lebih baik.,haloOCTA,Di segelas cokelat hangat 💕
474,2023-03-02 03:01:37+00:00,@humasjabar @ridwankamil @ESDMJabar min dupi kunaon dipupus tuwitna? https://t.co/E7SGsMgWYc,musrenban666,
475,2023-03-02 03:01:00+00:00,@humasjabar @ridwankamil @ESDMJabar Kasih tau dong harga baterainya berapa dan bisa bertahan berapa lama sebelum minta ganti,KangScroll,
476,2023-03-02 03:00:50+00:00,@humasjabar @elkhoers_ID @ridwankamil @ESDMJabar Naon sih,AvoidantCoyote,"Garut, Indonesia"
